form	lemma	POS	morph
ཀརྨ་པ་	ཀརྨ་པ་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྒམ་པོ་	སྒམ་པོ་	PROPN
ར་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
དང་	དང་	NO_POS
མཇལ་བ་	མཇལ་བ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
།		PUNCT
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	PART
བསྐོར་བ་	བསྐོར་བ་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
སྟག་	སྟག་	NOUN
དེ་	སྟེ་	PART
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
འི་	གི་	PART
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
འདྲེན་པ་	འདྲེན་པ་	VERB
འི་	གི་	PART
བུད་མེད་	བུད་མེད་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱང་	ཀྱང་	PART
ཞིང་སྐྱོང་	ཞིང་སྐྱོང་	NOUN
གི་	གི་	PART
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	OTHER
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྟེར་བ་	སྟེར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ལོ་	གོ་	PART
གཅིག་	གཅིག་	NUM
བཞུགས་	བཞུགས་	VERB
ན་	ནས་	PART
ཡང་	ཀྱང་	PART
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
བཀ་	བཀའ་	NOUN
ས་	གིས་	PART
ཇོ་མོ་	ཇོ་མོ་	NOUN
གངས་དཀར་	གངས་དཀར་	NOUN
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
བཞུགས་	བཞུགས་	VERB
གནས་	གནས་	NOUN
ཕ་ཝང་	ཕ་ཝང་	NO_POS
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
ལེབ་	ལེབ་	NO_POS
དུ་	ལ་	PART
དབྱར་ཟླ་བ་	དབྱར་ཟླ་བ་	NOUN
བཞི་	བཞི་	NUM
བཅུད་ལེན་	བཅུད་ལེན་	NOUN
མཛད་	མཛད་	VERB
ཀྱིན་	གིན་	PART
བཞུགས་	བཞུགས་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	OTHER
འཚོ་བ་	འཚོ་བ་	VERB
དྲངས་	དྲངས་	NO_POS
ཉམས་རྟོགས་	ཉམས་རྟོགས་	NOUN
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	PART
འཁྲུངས་	འཁྲུངས་	NO_POS
།		PUNCT
ལ་	ལ་	ADP
ར་	ལ་	PART
མོས་གུས་	མོས་གུས་	NOUN
མེད་	མེད་	VERB
ན་	ལ་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
མི་	མི་	PART
འབྱུང་	འབྱུང་	VERB
།		PUNCT
ང་	ང་	OTHER
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	PART
ཐ་མལ་	ཐ་མལ་	ADJ
གྱི་	གི་	PART
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
ཀྱང་	ཀྱང་	PART
སྐྱེ་	སྐྱེ་	NOUN
མ་	མ་	PART
མྱོང་	མྱོང་	VERB
།		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
དེ་དུས་	དེ་དུས་	PRON
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
བྱུང་	བྱུང་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
སྟོན་ཀ་	སྟོན་ཀ་	NOUN
སྙེ་མོ་	སྙེ་མོ་	NO_POS
ཉེ་དྲུང་	ཉེ་དྲུང་	NO_POS
གི་	གི་	PART
འཕྲང་	འཕྲང་	NOUN
ལ་མ་	ལ་མ་	NO_POS
ར་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཙ་	ཙ་	NOUN
རྫིང་	རྫིང་	NO_POS
ལ་	ལ་	PART
ཞིག་	ཅིག་	PART
ལ་	ལ་	PART
ཁང་པ་	ཁང་པ་	NOUN
ཞིག་	ཅིག་	PART
གི་	གི་	PART
མདུན་	མདུན་	NOUN
དུ་	ལ་	PART
བུད་མེད་	བུད་མེད་	NOUN
བཞི་	བཞི་	NUM
ཐགས་	ཐགས་	NOUN
འཐགས་		NON_WORD
གིན་	གིན་	PART
སྣང་	སྣང་	VERB
།		PUNCT
བུད་མེད་	བུད་མེད་	NOUN
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
ཇོ་བོ་	ཇོ་བོ་	NOUN
དྲོ་	དྲོ་	NOUN
གསོལ་	གསོལ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ས་	གིས་	PART
རུང་	རུང་	SCONJ
གསུངས་	གསུངས་	VERB
།		PUNCT
གཅིག་	གཅིག་	NUM
ནང་	ནང་	NOUN
དུ་	ལ་	PART
སོང་	སོང་	VERB
ན་	ནས་	PART
ཡ་	ཡ་	OTHER
བྱོན་	བྱོན་	VERB
ཟེ་	ཟེ་	VERB
།		PUNCT
ཕྱི་	ཕྱི་	OTHER
ཁྱེ་	ཁྱེ་	VERB
ཤོག་བྱ་	ཤོག་བྱ་	NO_POS
ས་པ་	ས་པ་	PART
ས་	གིས་	PART
ཅང་	ཅང་	PART
མི་	མི་	PART
ཉེན་	ཉེན་	VERB
ནང་	ནང་	NOUN
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཟེ་	ཟེ་	VERB
།		PUNCT
ཕེབ་	ཕེབ་	NO_POS
ཙ་ན་	ཙ་ན་	NO_POS
བུད་མེད་	བུད་མེད་	NOUN
བཞི་པོ་	བཞི་པོ་	NUM
ནང་	ནང་	NOUN
ན་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
ས་	གིས་	PART
ཀུ་བ་	ཀུ་བ་	NOUN
ཕྱེད་པ་	ཕྱེད་པ་	VERB
ཐོད་ཕོར་	ཐོད་ཕོར་	NOUN
འདྲ་བ་	འདྲ་བ་	VERB
ཞིག་	ཅིག་	PART
གི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
བཟའ་བཏུང་	བཟའ་བཏུང་	NOUN
དྲངས་	དྲངས་	NO_POS
།		PUNCT
ཕྱག་ཚང་བ་	ཕྱག་ཚང་བ་	NO_POS
བུད་མེད་	བུད་མེད་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
མཐེ་བོང་	མཐེ་བོང་	NOUN
ལ་	ལ་	PART
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
ཞལ་	ཞལ་	NOUN
བཞི་	བཞི་	NUM
ཕྱག་	ཕྱག་	NOUN
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
།		PUNCT
ཡུམ་	ཡུམ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཞིག་	ཅིག་	PART
གཟིགས་	གཟིགས་	VERB
།		PUNCT
བཟའ་བཏུང་	བཟའ་བཏུང་	NOUN
དེ་	སྟེ་	PART
མི་	མི་	PART
འི་	གི་	PART
སོ་	སོ་	PART
ར་	ལ་	PART
མཛུབ་	མཛུབ་	NOUN
ཀྱི་	གི་	PART
ཚོད་མ་	ཚོད་མ་	NOUN
ར་	ལ་	PART
འདུག་	འདུག་	VERB
ཀྱང་	ཀྱང་	PART
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
ས་	གིས་	PART
རོ་མཆོག་	རོ་མཆོག་	NO_POS
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ར་	ལ་	PART
བྱུང་	བྱུང་	VERB
།		PUNCT
ཡང་	ཀྱང་	PART
བུད་མེད་	བུད་མེད་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
ཕོར་པ་	ཕོར་པ་	NO_POS
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལ་	ལ་	PART
ཟེད་	ཟེད་	NO_POS
ཙ་ན་	ཙ་ན་	NO_POS
འོ་མ་	འོ་མ་	NOUN
འདྲ་བ་	འདྲ་བ་	VERB
ས་	གིས་	PART
གང་བ་	གང་བ་	VERB
དྲངས་	དྲངས་	NO_POS
ཏེ་	སྟེ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
ས་	གིས་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
མཐའ་དབུས་	མཐའ་དབུས་	NO_POS
མེད་པ་	མེད་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	PART
འཁྲུངས་	འཁྲུངས་	NO_POS
།		PUNCT
སྒོ་		
བྱོན་	བྱོན་	VERB
ཙ་ན་	ཙ་ན་	NO_POS
བུད་མེད་	བུད་མེད་	NOUN
བཞི་	བཞི་	NUM
སྒོ་	སྒོ་	NOUN
ན་	ལ་	PART
ཐགས་	ཐགས་	NOUN
འཐགས་		NON_WORD
ཀྱིན་	གིན་	PART
སྣང་	སྣང་	VERB
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
མ་	མ་	NOUN
བྱོན་པ་	བྱོན་པ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
དུ་	ལ་	PART
ས་གཞི་	ས་གཞི་	NOUN
ད་	ད་	NOUN
གྱི་	གི་	PART
འབོལ་སྟན་	འབོལ་སྟན་	NO_POS
ལྟ་	ལྟ་	OTHER
འཇམ་པ་	འཇམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྐུ་	སྐུ་	NOUN
རས་བལ་	རས་བལ་	NO_POS
ལྟ་	ལྟ་	OTHER
ཡང་བ་	ཡང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡིད་ངོ་	ཡིད་ངོ་	NO_POS
ས་	གིས་	PART
བཟུང་	བཟུང་	NO_POS
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
དགའ་བ་	དགའ་བ་	VERB
བྱུང་	བྱུང་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཞུ་	གཞུ་	NOUN
སྙེ་	སྙེ་	NO_POS
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
བ་	བ་	NOUN
ན་	ལ་	PART
རྫོང་	རྫོང་	NOUN
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
དགོན་པ་	དགོན་པ་	NOUN
འི་	གི་	PART
མདུན་	མདུན་	NOUN
ན་	ལ་	PART
བཙུན་མ་	བཙུན་མ་	ADJ
ཞིག་	ཅིག་	PART
ཕྱུགས་འཚོ་བ་	ཕྱུགས་འཚོ་བ་	NO_POS
དང་	དང་	NO_POS
འཕྲད་	འཕྲད་	VERB
།		PUNCT
ཡ་	ཡ་	NOUN
ཀི་	ཀི་	ADP
འི་	གི་	PART
དགོན་པ་	དགོན་པ་	NOUN
ན་	ལ་	PART
སུ་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
དྲིས་པ་	དྲིས་པ་	VERB
ས་	གིས་	PART
ང་	ང་	PRON
འི་	གི་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
བཞུགས་	བཞུགས་	VERB
ཟེ་	ཟེ་	VERB
།		PUNCT
འོ་ན་	འོ་ན་	NO_POS
མཇལ་བ་	མཇལ་བ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
དང་	དང་	NO_POS
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
མཚམས་	མཚམས་	NOUN
བྱ་	བྱ་	VERB
ཡོད་	ཡོད་	VERB
ཟེ་	ཟེ་	VERB
།		PUNCT
ཅིས་ཀྱང་	ཅིས་ཀྱང་	NO_POS
མཇལ་བ་	མཇལ་བ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
ང་	ང་	OTHER
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	PART
ཞུ་	ཞུ་	VERB
ཡི་	གི་	PART
ཟེ་	ཟེ་	VERB
ན་	ནས་	PART
སོང་	སོང་	VERB
།		PUNCT
དར་ཅིག་	དར་ཅིག་	NO_POS
ན་	ནས་	PART
ཡ་	ཡ་	OTHER
བྱོན་	བྱོན་	VERB
ཟེ་	ཟེ་	VERB
ནང་	ནང་	NOUN
དུ་	ལ་	PART
བྱོན་པ་	བྱོན་པ་	VERB
ས་	གིས་	PART
བཙུན་རྒན་	བཙུན་རྒན་	NO_POS
ཕོ་མོ་	ཕོ་མོ་	NOUN
གཉིས་	གཉིས་	NUM
སྣང་བ་	སྣང་བ་	VERB
ལ་	ལ་	PART
ཕྱག་	ཕྱག་	NOUN
མཛད་པ་	མཛད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
མ་	མ་	PART
བྱེད་	བྱེད་	VERB
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
བཙུན་མ་	བཙུན་མ་	ADJ
ཡོད་	ཡོད་	VERB
ཀྱི་	གི་	PART
བརྡའ་	བརྡའ་	OTHER
མཛད་	མཛད་	VERB
ཀྱང་	ཀྱང་	PART
ཕྱག་	ཕྱག་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
འཚལ་	འཚལ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཇ་	ཇ་	OTHER
གྲལ་	གྲལ་	NOUN
དུ་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	PART
དེ་རིང་	དེ་རིང་	ADV
བུད་མེད་	བུད་མེད་	NOUN
བཞི་	བཞི་	NUM
ས་	གིས་	PART
དྲོ་	དྲོ་	NOUN
དྲངས་བ་	དྲངས་བ་	NO_POS
འི་	གི་	PART
ཚོད་མ་	ཚོད་མ་	NOUN
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
དེ་	སྟེ་	PART
བལ་ཡུལ་	བལ་ཡུལ་	PROPN
ཕམ་	ཕམ་	NO_POS
ཐིང་	ཐིང་	VERB
ན་	ལ་	PART
ཁྱིམ་བདག་	ཁྱིམ་བདག་	NOUN
ཨ་	ཨ་	X
ཤྭ་	ཤྭ་	NO_POS
ཀ་	ཀ་	DET
འི་	གི་	PART
བུ་	བུ་	NOUN
དྷརྨྨ་		NON_WORD
སིདྡྷི་		NON_WORD
ཤི་བ་	ཤི་བ་	VERB
འི་	གི་	PART
རོ་	རོ་	NOUN
ཏ་	ཏ་	OTHER
རྟི་		NON_WORD
ཏ་	ཏ་	OTHER
འི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དུ་	ལ་	PART
བསྐྱལ་བ་	བསྐྱལ་བ་	VERB
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	OTHER
བླངས་པ་	བླངས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
བུད་མེད་	བུད་མེད་	NOUN
དེ་	སྟེ་	PART
ཀུན་	ཀུན་	DET
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
དེ་	སྟེ་	PART
ན་	ལ་	PART
ཡོད་	ཡོད་	VERB
དམ་	གམ་	PART
དྲིས་པ་	དྲིས་པ་	VERB
ས་	གིས་	PART
དེ་	དེ་	DET
ར་	ལ་	PART
མེད་	མེད་	VERB
།		PUNCT
ཁ་ཆེ་	ཁ་ཆེ་	PROPN
འི་	གི་	PART
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
སམ་	གམ་	PART
བྷ་	བྷ་	NO_POS
ཏ་	ཏ་	OTHER
འི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
ན་	ལ་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
ནག་པ་	ནག་པ་	VERB
འི་	གི་	PART
ཉི་ཤུ་ལྔ་	ཉི་ཤུ་ལྔ་	NO_POS
ལ་	ལ་	PART
།		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
འདུ་བ་	འདུ་བ་	VERB
འི་	གི་	PART
ཚོགས་མཆོད་	ཚོགས་མཆོད་	NOUN
ལ་	ལ་	PART
སོང་	སོང་	VERB
ཟིན་	ཟིན་	VERB
།		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	OTHER
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྟེར་བ་	སྟེར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
མོན་	མོན་	PROPN
གྱི་	གི་	PART
ལམ་	གམ་	PART
དུ་	ལ་	PART
བཏུང་བ་	བཏུང་བ་	VERB
དྲངས་	དྲངས་	NO_POS
མཁན་	མཁན་	PROPN
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
ཀྱང་	ཀྱང་	PART
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
རྗེའི་		NON_WORD
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	PART
ཁོང་	ཁོང་	PRON
གི་	གི་	PART
དགོན་པ་	དགོན་པ་	NOUN
འདི་	འདི་	DET
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
འཕར་	འཕར་	NO_POS
ཚང་	ཚང་	VERB
དགོན་པ་	དགོན་པ་	NOUN
དེ་	སྟེ་	PART
འདྲ་	འདྲ་	VERB
སྙམ་	སྙམ་	VERB
དུ་	ལ་	PART
དགོངས་	དགོངས་	VERB
ཚེ་	ཚེ་	NOUN
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
འཕར་	འཕར་	NO_POS
ཚང་	ཚང་	VERB
དགོན་པ་	དགོན་པ་	NOUN
དེ་	སྟེ་	PART
ང་	ང་	PRON
འི་	གི་	PART
འདི་འདྲ་	འདི་འདྲ་	NO_POS
འོང་	འོང་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
གྱི་	གི་	PART
བསམ་མནོ་	བསམ་མནོ་	NOUN
མཛད་	མཛད་	VERB
མ་	མ་	PART
སྤོབ་		NON_WORD
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	སྟེ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
མང་	མང་	VERB
དུ་	ལ་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
རྫོང་	རྫོང་	NOUN
བལ་	བལ་	PROPN
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཐོག་	ཐོག་	NOUN
བབ་	བབ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཐབས་ལམ་	ཐབས་ལམ་	NOUN
གྱི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
གསན་	གསན་	NO_POS
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
ལྷ་རྗེ་	ལྷ་རྗེ་	NOUN
ས་	གིས་	PART
ཅི་	ཅི་	NO_POS
གསུང་	གསུང་	VERB
གྱིས་	གིས་	PART
གསུང་བ་	གསུང་བ་	VERB
སོགས་	སོགས་	DET
ཞལ་	ཞལ་	NOUN
ལྟ་	ལྟ་	NOUN
འང་	ཀྱང་	PART
མང་	མང་	VERB
དུ་	ལ་	PART
མཛད་	མཛད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
སྒམ་པོ་	སྒམ་པོ་	PROPN
ར་	ལ་	PART
ཕྱག་འབུལ་	ཕྱག་འབུལ་	NOUN
དུ་	ལ་	PART
ཕེབ་པ་	ཕེབ་པ་	NO_POS
ན་	ལ་	PART
།		PUNCT
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
དོ་ནུབ་	དོ་ནུབ་	ADV
གྲོལ་	གྲོལ་	VERB
སྒོམ་	སྒོམ་	VERB
དང་	དང་	NO_POS
ཁམས་པ་	ཁམས་པ་	PROPN
སེ་བོ་	སེ་བོ་	PROPN
གཉིས་	གཉིས་	NUM
སྡོད་	སྡོད་	VERB
གསུང་	གསུང་	VERB
ན་	ནས་	PART
ཉམས་	ཉམས་	NOUN
དགའ་བ་	དགའ་བ་	VERB
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ལྟ་	ལྟ་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
ཕེབས་	ཕེབས་	NO_POS
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	PART
དེ་	སྟེ་	PART
འདྲ་བ་	འདྲ་བ་	VERB
མཁྱེན་པ་	མཁྱེན་པ་	VERB
འི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
ཡོད་	ཡོད་	VERB
དམ་	གམ་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
ཡོད་	ཡོད་	VERB
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
བླ་མ་	བླ་མ་	NOUN
དེ་	སྟེ་	PART
ནཱ་	ནཱ་	NO_POS
རོ་པ་	རོ་པ་	NOUN
འི་	གི་	PART
གསུམ་	གསུམ་	NUM
སློབ་	སློབ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
སྔ་	སྔ་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
ས་	གིས་	PART
འཚོ་བ་	འཚོ་བ་	VERB
དྲངས་བ་	དྲངས་བ་	NO_POS
སོགས་	སོགས་	DET
ཇི་ལྟ་བ་	ཇི་ལྟ་བ་	ADJ
བཞིན་	བཞིན་	NOUN
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
མཁྱེན་	མཁྱེན་	VERB
ན་	ནས་	PART
གསུངས་	གསུངས་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
ང་	ང་	PRON
འི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
མི་ལ་	མི་ལ་	PROPN
དེ་	སྟེ་	PART
ཟད་པ་		
མེ་	མེ་	NOUN
འི་	གི་	PART
ཏེང་		NON_WORD
ངེ་	ངེ་	NO_POS
འཛིན་	འཛིན་	VERB
ལ་	ལ་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
ས་	གིས་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
།		PUNCT
ང་	ང་	OTHER
མེ་	མེ་	NOUN
ས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
དོས་	དོས་	NO_POS
།		PUNCT
ཆུ་	ཆུ་	NOUN
འི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ལ་	ལ་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
ཆུ་	ཆུ་	NOUN
ལྟེང་	ལྟེང་	NO_POS
ཞིག་	ཅིག་	PART
ཏུ་	ལ་	PART
མཐོང་	མཐོང་	VERB
།		PUNCT
ཟད་པ་		
གྱི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
དང་	དང་	NO_POS
མངོན་ཤེས་	མངོན་ཤེས་	NOUN
རྒྱ་ཆེན་པོ་	རྒྱ་ཆེན་པོ་	ADJ
མངའ་	མངའ་	VERB
ཡང་	ཀྱང་	PART
ཁོང་	ཁོང་	PRON
ལ་	ལ་	PART
རློམ་པ་	རློམ་པ་	VERB
རྡུལ་	རྡུལ་	NOUN
ཙམ་	ཙམ་	DET
མེད་	མེད་	VERB
།		PUNCT
སྤྱི་		
སྒོམ་ཆེན་པ་	སྒོམ་ཆེན་པ་	NOUN
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
ལ་	ལ་	PART
རློམས་པ་	རློམས་པ་	NO_POS
སྐྱེ་	སྐྱེ་	NOUN
མི་	མི་	PART
རུང་	རུང་	SCONJ
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
།		PUNCT
གཞན་	གཞན་	DET
ལ་མ་	ལ་མ་	NO_POS
གནང་བ་	གནང་བ་	NO_POS
འི་	གི་	PART
བསྐྱེད་རིམ་	བསྐྱེད་རིམ་	NOUN
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
སྐྱེས་མ་	སྐྱེས་མ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
རྫོགས་རིམ་	རྫོགས་རིམ་	NOUN
རླུང་	རླུང་	NOUN
སེམས་	སེམས་	NOUN
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
སོགས་	སོགས་	DET
གདམས་ངག་	གདམས་ངག་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལྷག་མ་	ལྷག་མ་	NOUN
མ་ལུས་པ་	མ་ལུས་པ་	OTHER
གནང་	གནང་	NO_POS
།		PUNCT
ཡང་	ཀྱང་	PART
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
ང་	ང་	PRON
ཀཾ་པོ་	ཀཾ་པོ་	NON_WORD
གནས་	གནས་	NOUN
ནང་	ནང་	NOUN
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
བསྡོགས་	བསྡོགས་	NO_POS
བྱ་	བྱ་	VERB
ཙམ་	ཙམ་	DET
ན་	ལ་	PART
ཞབས་	ཞབས་	NOUN
བསྙུང་བ་	བསྙུང་བ་	VERB
ས་	གིས་	PART
འགྲོ་	འགྲོ་	VERB
མ་	མ་	PART
